Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
pro kick scooter,41,41,90,19,0.37,https://proskatersplace.com/products/scooters/trick-scooters/,0,0,0.00,1,21800000,"[100,100,35,28,50,64,78,50,64,50,50,50]",2025-12-26,"Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
clothes for roller skating,1,1,110,10,0.60,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.51,7440000,"[29,22,22,8,18,54,18,10,29,22,22,18]",2026-01-19,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,AI overview
clothes for roller skating,1,1,110,10,0.60,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.51,7440000,"[29,22,22,8,18,54,18,10,29,22,22,18]",2026-01-19,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,People also ask
clothes for roller skating,8,8,110,10,0.60,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.51,7440000,"[29,22,22,8,18,54,18,10,29,22,22,18]",2026-01-19,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
skateboard elbow pads,48,48,260,2,0.37,https://proskatersplace.com/products/protection-gear-and-apparel/knee-and-elbow-pads/,0,0,0.00,1,3090000,"[28,23,35,35,44,18,54,54,18,81,66,23]",2025-12-30,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums","informational, transactional",Organic
white roller skates,84,84,320,5,0.59,https://proskatersplace.com/shop/roller-skating/roller-skates/sfr-figure-white-pink-roller-skates/,0,0,0.00,0.98,20700000,"[13,13,10,8,10,8,7,8,7,8,8,8]",2026-01-02,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
oak city skate,57,57,170,33,0.00,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,0.01,4300000,"[35,35,23,28,28,28,28,35,35,28,23,23]",2026-02-14,"Knowledge panel, Sitelinks, Video, People also ask, Related searches","informational, transactional",Organic
ice skates for speed skating,76,76,210,15,0.46,https://proskatersplace.com/products/winter-sports/ice-skates/,0,0,0.00,0.78,5930000,"[81,23,15,36,15,23,36,9,15,44,36,9]",2026-02-04,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches",commercial,Organic
low profile wrist guards,54,54,30,0,0.58,https://proskatersplace.com/products/protection-gear-and-apparel/gloves-wrist-protection/,0,0,0.00,1,9960000,"[18,100,27,27,18,18,18,18,18,18,27,18]",2026-02-22,"Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums",informational,Organic
bearing lubricant skateboard,1,1,70,8,0.34,https://proskatersplace.com/top-3-lubes-for-skate-bearings/,0,0,0.00,0.55,297000,"[14,19,23,19,19,14,19,14,19,66,42,100]",2025-12-26,"Sitelinks, Video, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,AI overview
bearing lubricant skateboard,39,39,70,8,0.34,https://proskatersplace.com/top-3-lubes-for-skate-bearings/,0,0,0.00,0.55,297000,"[14,19,23,19,19,14,19,14,19,66,42,100]",2025-12-26,"Sitelinks, Video, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
high rollers skate shop,18,18,40,29,0.00,https://proskatersplace.com/,0,0,0.00,0.23,2530000,"[23,11,100,23,23,11,11,11,41,11,11,11]",2026-01-09,"Sitelinks, Video, Image, Related searches",navigational,Organic
high rollers skate shop,31,31,40,29,0.00,https://proskatersplace.com/,0,0,0.00,0.23,2530000,"[23,11,100,23,23,11,11,11,41,11,11,11]",2026-01-09,"Sitelinks, Video, Image, Related searches",navigational,Organic
indoor roller skating wheels,50,50,110,,0.29,https://proskatersplace.com/products/inline-skating/inline-skate-wheels/,0,0,0.00,1,2400000,"[21,28,34,65,65,34,43,21,43,21,43,21]",2026-01-02,"Sitelinks, Video, Image, Popular products, Related searches, AI overview","commercial, informational",Organic
road roller skates,5,5,40,21,0.28,https://proskatersplace.com/,0,0,0.00,1,9250000,"[14,14,14,35,14,50,50,100,28,14,21,14]",2026-02-17,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
good inline hockey skates,54,54,90,,0.60,https://proskatersplace.com/,0,0,0.00,1,9210000,"[19,12,12,9,12,19,19,9,9,9,9,15]",2026-01-27,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
good inline hockey skates,86,86,90,,0.60,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,1,9210000,"[19,12,12,9,12,19,19,9,9,9,9,15]",2026-01-27,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
inline skate wheel,13,13,110,13,0.32,https://proskatersplace.com/products/inline-skating/inline-skate-wheels/,0,0,0.00,1,2500000,"[36,23,23,4,4,5,1,23,2,2,36,7]",2026-02-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
inline skate vs rollerblade,3,3,40,7,0.00,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.19,1630000,"[100,100,18,100,18,18,18,18,18,18,18,18]",2026-02-18,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",commercial,Organic
quads skates,31,31,1300,36,0.44,https://proskatersplace.com/shop/quad-skates/,0,0,0.00,0.6,16900000,"[2,1,34,65,55,55,100,34,55,34,65,44]",2026-02-03,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",informational,Organic
fischer efficient cross country lightweight xc bindings,65,65,50,9,0.00,https://proskatersplace.com/shop/winter-sports/cross-country-skis/fischer-sports-step-ifp-nordic-skis/,0,0,0.00,0,217000,"[100,100,100]",2026-01-24,"Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
corking ski wax,7,7,40,6,0.60,https://proskatersplace.com/shop/winter-sports/ski-wax/toko-ski-wax-cork/,0,0,0.00,0.98,11900,"[18,100,100,18,18,18,18,18,18,18,18,18]",2026-02-16,"Local pack, Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",Image pack
corking ski wax,21,21,40,6,0.60,https://proskatersplace.com/shop/winter-sports/ski-wax/toko-ski-wax-cork/,0,0,0.00,0.98,11900,"[18,100,100,18,18,18,18,18,18,18,18,18]",2026-02-16,"Local pack, Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",Organic
motorcycle gloves with wrist protection,84,84,40,22,0.45,https://proskatersplace.com/products/protection-gear-and-apparel/gloves-wrist-protection/,0,0,0.00,1,3100000,"[18,18,18,100,100,100,18,18,18,18,18,18]",2026-02-08,"Image pack, Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
skate t tool,96,96,70,4,0.32,https://proskatersplace.com/products/skateboards-and-longboards/board-tools/,0,0,0.00,0.85,82200000,"[5,53,43,28,5,5,28,5,5,12,5,28]",2026-01-06,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
cheap skate wheels,84,84,110,10,0.27,https://proskatersplace.com/products/roller-skating/roller-skate-wheels/,0,0,0.00,0.36,32500000,"[50,50,50,78,78,100,78,64,64,100,64,100]",2026-01-17,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
nordic ski trousers,55,55,170,2,0.87,https://proskatersplace.com/products/winter-sports/nordic-clothing/,0,0,0.00,1,2490000,"[100,23,35,5,11,3,3,8,11,15,28,81]",2026-02-04,"Sitelinks, Video, Image, Popular products, Related searches",transactional,Organic
nordic ski trousers,61,61,170,2,0.87,https://proskatersplace.com/products/winter-sports/nordic-clothing/,0,0,0.00,1,2490000,"[100,23,35,5,11,3,3,8,11,15,28,81]",2026-02-04,"Sitelinks, Video, Image, Popular products, Related searches",transactional,Organic
inline skates bearings,15,15,70,13,0.47,https://proskatersplace.com/products/inline-skating/inline-skate-bearings/,0,0,0.00,0.74,1500000,"[15,15,26,11,26,11,15,0,26,3,65,100]",2026-01-14,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
nordic ski headbands,8,8,40,0,0.60,https://proskatersplace.com/shop/winter-sports/nordic-clothing/swix-tista-nordic-ski-headband/,0,0,0.00,0.98,289000,"[34,34,6,6,6,6,6,6,6,6,6,6]",2026-02-01,"Sitelinks, Video, Image, Popular products, Related searches",transactional,Organic
608 skate bearing,10,10,40,1,0.46,https://proskatersplace.com/shop/roller-skating/roller-skate-bearings/sonic-swiss-608-skate-bearings/,0,0,0.00,0.22,665000,"[0,0,0,0,0,23,29,11,100,52,11,52]",2026-01-10,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
mission inline roller blades,59,59,720,22,0.40,https://proskatersplace.com/shop/inline-skating/skate-heel-brakes/roller-hockey-skates-heel-brake-set/,0,0,0.00,1,408000,"[62,0,81,100,100,62,62,0,0,0,0,100]",2026-02-12,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
rolller skates,63,63,50,45,0.35,https://proskatersplace.com/,0,0,0.00,0.94,36300000,"[0,5,0,0,0,0,0,0,0,0,0,1]",2025-12-19,"Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
what size bearings do skateboards use,82,82,40,7,0.00,https://proskatersplace.com/products/inline-skating/inline-skate-bearings/,0,0,0.00,0.05,1860000,"[52,23,100,11,11,11,11,11,11,11,11,11]",2025-12-19,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
cross country skiing pole,30,30,90,15,0.55,https://proskatersplace.com/products/winter-sports/cross-country-poles/,0,0,0.00,1,5840000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2026-02-21,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",informational,Organic
types of inline skates,34,34,170,16,0.18,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,0.81,2230000,"[100,66,100,100,100,100,80,80,100,66,66,66]",2026-02-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
types of inline skates,46,46,170,16,0.18,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,0.81,2230000,"[100,66,100,100,100,100,80,80,100,66,66,66]",2026-02-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
types of inline skates,55,55,170,16,0.18,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,0.81,2230000,"[100,66,100,100,100,100,80,80,100,66,66,66]",2026-02-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
types of inline skates,57,57,170,16,0.18,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,0.81,2230000,"[100,66,100,100,100,100,80,80,100,66,66,66]",2026-02-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
rainbow rink north tonawanda,7,7,590,,0.70,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.02,33200,"[16,36,30,81,55,24,62,20,24,30,36,45]",2026-01-08,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, navigational",People also ask
roller skating green bay,8,8,140,13,0.00,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.02,5740000,"[43,65,43,53,43,21,34,28,43,21,34,43]",2026-02-24,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,People also ask
roller derby brand skates,4,4,210,21,0.29,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,1,982000,"[66,43,35,54,43,54,43,43,43,43,43,35]",2026-02-02,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums","commercial, navigational",People also ask
roller derby brand skates,48,48,210,21,0.29,https://proskatersplace.com/products/roller-skating/roller-derby/,0,0,0.00,1,982000,"[66,43,35,54,43,54,43,43,43,43,43,35]",2026-02-02,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums","commercial, navigational",Organic
good wheels for street skating,95,95,320,6,0.24,https://proskatersplace.com/products/inline-skating/inline-skate-wheels/,0,0,0.00,0.91,9560000,"[29,19,23,15,19,81,54,19,19,54,100,66]",2026-01-31,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
unicorn skate,3,3,90,23,0.52,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,1,5340000,"[78,64,78,64,28,35,50,64,50,64,78,100]",2026-02-19,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",People also ask
death drop skates,49,49,70,32,0.00,https://proskatersplace.com/,0,0,0.00,0,2040000,"[23,23,33,33,33,33,42,33,23,23,19,23]",2025-12-30,"Knowledge panel, Sitelinks, Video, Video Carousel, Related searches",navigational,Organic
light up wheels for skates,23,23,140,17,0.23,https://proskatersplace.com/brand/luminous/,0,0,0.00,0.99,8320000,"[35,43,8,100,81,2,0,4,6,29,8,14]",2025-12-26,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
skates for,25,25,40,14,0.00,https://proskatersplace.com/,0,0,0.00,0.72,97200000,"[9,9,9,9,9,9,9,9,9,52,52,9]",2026-02-22,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",transactional,Organic
skates for,56,56,40,14,0.00,https://proskatersplace.com/,0,0,0.00,0.72,97200000,"[9,9,9,9,9,9,9,9,9,52,52,9]",2026-02-22,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",transactional,Organic
best skateboard stores,52,52,90,71,0.37,https://proskatersplace.com/,0,0,0.00,0.82,37400000,"[33,23,42,66,42,33,52,33,42,52,66,23]",2026-01-30,"Local pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",commercial,Organic
inline skates size 1,29,29,30,4,0.58,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,1,7390000,"[100,18,18,18,18,18,18,18,18,18,18,18]",2026-02-15,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",transactional,Organic
where do i buy rollerblades,17,17,260,37,0.50,https://proskatersplace.com/,0,0,0.00,1,3770000,"[81,19,12,44,81,36,29,9,19,19,66,2]",2026-01-30,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums",transactional,Organic
how to remove bearings from a skateboard,42,42,90,22,0.00,https://proskatersplace.com/how-to-take-bearings-out-of-skate-wheels/,0,0,0.00,0.01,415000,"[29,41,41,41,17,52,82,64,52,41,64,82]",2026-01-06,"Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
how to remove bearings from a skateboard,60,60,90,22,0.00,https://proskatersplace.com/how-to-take-bearings-out-of-skate-wheels/,0,0,0.00,0.01,415000,"[29,41,41,41,17,52,82,64,52,41,64,82]",2026-01-06,"Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
derby helmets,26,26,40,5,0.39,https://proskatersplace.com/products/roller-skating/roller-derby/,0,0,0.00,0.88,3380000,"[11,22,22,33,33,44,44,33,44,33,77,100]",2026-01-06,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
roller blades skates,50,50,210,33,0.41,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,1,4910000,"[7,13,13,0,1,2,10,10,10,8,7,13]",2026-02-20,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
order roller skates online,14,14,260,54,0.42,https://proskatersplace.com/,0,0,0.00,1,12600000,"[37,100,2,2,2,3,2,2,2,2,1,1]",2025-12-29,"Sitelinks, Video, Image, Popular products, Related searches, AI overview",commercial,Organic
speedskates,32,32,90,21,0.34,https://proskatersplace.com/rollerblades-speed-skates/,0,0,0.00,0.72,746000,"[6,8,30,3,5,3,0,5,3,5,3,5]",2025-12-27,"Video, Image, Video Carousel, Popular products, Related searches",transactional,Organic
speedskates,67,67,90,21,0.34,https://proskatersplace.com/inline-skates/types-of-inline-skates/speed-skates/,0,0,0.00,0.72,746000,"[6,8,30,3,5,3,0,5,3,5,3,5]",2025-12-27,"Video, Image, Video Carousel, Popular products, Related searches",transactional,Organic
